PUBLISHED_DATE,DOCUMENTS_INDEX,PUBLISHER,TOPIC,BYLINE,SECTION,SOURCE,LENGTH,DATELINE,SUMMARY,LOAD_DATE,LANGUAGE,CORRECTION_DATE,CORRECTION,GRAPHIC,TYPE,DOCUMENT_TYPE,PUBLISH_TYPE,COPYRIGHT
"December 4, 2018 Tuesday",5 of 308 DOCUMENTS,Pittsburgh Post-Gazette,FILMMAKER SAYS PITTSBURGH LEADS CLIMATE-CHANGE EFFORTS,Don Hopey  Pittsburgh Post-Gazette,HEALTH SCIENCE MEDICINE & TECHNOLOGY; Pg. WEB,,629 words,,,"January 30, 2019",ENGLISH,,,,,,Newspaper,Copyright 2018 P.G. Publishing Co.
,climate,change,Pittsburgh,film,screen,mr.,panel,work,build,solar,city,accord,energy,Paris,documentary,community,individual,take,action,combat,peduto,advance,monday,question,world,different,recognize,happen,place,show,future,movie,look,mitigate,june,announce,issue,beaumont,state,conservation,agency,dunn,install,park,building,2030,goal,sign,Mr._Peduto,star,turn,new,lead,initiate,mayor,bill,host,evening,tell,200,attendee,cast,need,grow,substantially,sequel,real,rest,move,direction,great,wind,turbine,steel,assemble,prior,ask,representative,audience,step,stand,make,better,argument,do,leader,smart,economy,direct,director,shot,many,additional,location,effort,impact,backyard,yard,burn
"December 5, 2018 Wednesday",21 of 308 DOCUMENTS,Pittsburgh Post-Gazette,DRAMATIC CHANGES; DRAFT VERSION OF CARBON-CUTTING PLAN ENVISIONS A SHIFT IN PENNSYLVANIA'S ENERGY MIX,"Laura Legere, Harrisburg Bureau",BUSINESS; Pg. B-7,,739 words,,,"December 5, 2018",ENGLISH,,,"PHOTO: Stephanie Strasburg/Post-Gazette: A pile of rubble stands where a hillside home once was after a massive landslide forced crews to tear down several homes in North Strabane, Washington County, in October 2018. Three homes were condemned in June after heavy rains caused the hillside to start to slide. \ \ CHART: Pennsylvania Departnebt of Environmental Protection; James Hilston/Post-Gazette: PROPOSED GREENHOUSE GAS CUTS FALL SHORT OF TARGETS/Greenhouse Gas Reductions Through 2050",,,Newspaper,Copyright 2018 P.G. Publishing Co.
,report,gas,state,Pennsylvania,emission,greenhouse,climate,strategy,change,target,include,electricity,percent,draft,cut,2050,energy,action,expect,level,2005,business,power,plant,next,reduce,2025,quantify,plan,decade,update,major,shift,fall,reach,propose,citizen,take,release,practical,mix,keep,nuclear,find,generation,similar,temperature,rise,need,meet,note,last,natural,three,make,DEP,business_as_usual,guidebook,combate,set,time,much,describe,toward,clean,system,likely,short,2018,fourth,department,produce,2008,dozen,carbon,dioxide,identify,effective,demand,home,transitioning,electric,vehicle,require,wind,solar,current,open,collectively,measure,positive,relatively,small,impact,economy,job,growth,disruptive,overall
,12,10,9,9,8,7,6,6,5,5,5,5,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"April 20, 2018 Friday",25 of 308 DOCUMENTS,Pittsburgh Post-Gazette,OUR PLANET IS SENDING SIGNALS THAT IT NEEDS OUR HELP,"CYNTHIA KIRSCH, Edgewood",EDITORIAL; LETTERS TO THE EDITOR; Pg. A-10,,262 words,,,"April 21, 2018",ENGLISH,,,PHOTO: A car in a snow squall Thursday on the Parkway West,,,Newspaper,Copyright 2018 P.G. Publishing Co.
,climate,snow,think,weather,global,april,warm,level,event,planet,need,reduce,emission,solution,carbon,Wisconsin,native,live,almost,root,packer,something,bear,predispose,person,sight,make,happy,individual,use,unseasonable,snowfall,coldsnap,dispute,reality,change,question,warmer,produce,colder,difficult,warming,look,serious,erratic,extreme,occur,frequency,intensity,violent,hurricane,flood,heat,drought,prolong,wildfire,season,become,common,send,we,loud,signal,take,action,protect,scientist,virtually,unanimous,agree,fossil,fuel,critical,pursuit,provide,sensible,effective,national,proposal,place,predictable,steady,price,increase,fee,minus,administrative,cost,return,household,monthly,energy,dividend,studieshave,show,to,percent,1990,add
,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"April 30, 2018 Monday",34 of 308 DOCUMENTS,Pittsburgh Post-Gazette,OUR MILITARY  KNOWS CLIMATE CHANGE PUTS ITS FACILITIES AT RISK,"MARC YERGIN, Squirrel Hill",EDITORIAL; LETTERS TO THE EDITOR; Pg. A-12,,245 words,,,"May 1, 2018",ENGLISH,,,\,,,Newspaper,Copyright 2018 P.G. Publishing Co.
,ocean,military,heat,water,phytoplankton,live,warming,support,may,rise,level,gas,generate,fossil,fuel,atmosphere,increase,oxygen,amount,decrease,percent,use,renewable,energy,source,U.S.,try,tell,global,climate,change,nothing,worry,study,part,expect,facility,flood,uninhabitable,middle,century,reliable,estimate,place,possible,meter,burn,coal,trap,normally,radiat,away,space,act,sink,result,melting,ice,pack,well,expansion,sea,warm,expand,half,breathe,dire,effect,1950,around,every,effort,take,reduce,greenhouse,find,world,enough,we,organisms,carbon,fee,dividend,program,help,encourage,interest,Pacific_Ocean,science_based,Greenhouse,Arctic,Antarctic,Greenland,Citizens_Climate_Lobby,non_polluting
,5,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"June 18, 2018 Monday",35 of 308 DOCUMENTS,Pittsburgh Post-Gazette,GLOBES AROUND TOWN PLACE FOCUS ON CLIMATE CHANGE; WORLDWIDE EXHIBIT MAKES A STOP HERE,"Adam Duke, Pittsburgh Post-Gazette",LOCAL; Pg. B-1,,626 words,,,"June 23, 2018",ENGLISH,,,"PHOTO: Andrew Stein/Post-Gazette: Artist Lindsay Wright attaches a cast model of a honeybee to her globe in the Cool Globes art exhibit in Market Square. Ms. Wright decorated the nearly 2,100-pound globe with a theme that emphasizes the importance of bees.",,,Newspaper,Copyright 2018 P.G. Publishing Co.
,globe,public,bee,change,city,idea,climate,display,make,design,wright,work,part,art,ms.,exhibit,local,artist,ms,go,Pittsburgh,exhibition,raising,awareness,solution,follow,well,2007,stop,people,start,global,take,lot,time,leader,small,place,represent,color,sign,sculpture,food,together,challenge,Chicago,Abrams,have,within,past,week,may,notice,nearly,giant,decorate,dot,wonder,cool,hot,emerge,2005,become,nonprofit,2006,weigh,ton,begin,tour,summer,120,auction,"500,000",environmental,club,school,accord,founder,create,track,think,still,refer,warming,release,documentary,inconvenient,truth,effort,recognize,lead,opinion,instead,goal,engage,topic,hard,understand,thing
,13,6,6,5,5,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"October 14, 2018 Sunday",36 of 308 DOCUMENTS,Pittsburgh Post-Gazette,CLIMATE CHANGE CAUSING EXTREME WEATHER,,OPINION; Pg. D-2,,859 words,,,"October 14, 2018",ENGLISH,,,,,,Newspaper,Copyright 2018 P.G. Publishing Co.
,change,take,society,people,woman,please,rule,sexual,Mr._Trump,cause,several,climate,fight,president,democracy,vote,back,charge,American,responsible,weather,rain,gas,pipeline,destroy,house,landslide,four,have,lose,street,tell,action,count,make,state,party,show,pa,permit,construction,election,gender,war,participate,equally,mob,job,look,system,talented,professional,man,good,we,law,opportunity,authoritarian,way,poisone,politics,greed,voter,damage,fail,power,result,absolute,court,nominee,Democrats,Justice_Kavanaugh,scientist,recent,extreme,heat,wave,torrential,flooding,merely,inconvenient,demonstrate,natural,rupture,terrifying,explosion,fire,garage,vehicle,bring,heavy,previous,neighborhood,money,repair,hillside,continue,slide,neighbor
,5,5,5,5,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"May 2, 2018 Wednesday",39 of 308 DOCUMENTS,Pittsburgh Post-Gazette,CLIMATE CHANGE RISKS,"CHRIS MULLIN, Mt. Lebanon",EDITORIAL; LETTERS TO THE EDITOR; Pg. A-10,,197 words,,,"May 2, 2018",ENGLISH,,,,,,Newspaper,Copyright 2018 P.G. Publishing Co.
,climate,weather,week,cool,global,warming,local,three,risk,change,stuck,spring,last,yet,another,easy,forget,conclude,problem,can,urgent,scientist,confuse,although,point,globally,march,record,warmest,occure,previous,carry,significant,may,suffer,already,increasingly,heavy,rain,lead,landslide,pattern,due,jet,stream,trap,loop,hover,four,bear,hallmark,know,exactly,new,bring,take,large,child,future,congress,act,pass,bipartisan,fee,dividend,law,harness,market,reduce,carbon,footprint,longer,wait,difficult,become,Pittsburgh,March,Global_Climate_Report,National_Oceanic,Atmospheric_Adminstration,fifth_warmest,Bering_Sea,Hurricane_Harvey,Houston
,5,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"December 2, 2018 Sunday",44 of 308 DOCUMENTS,Pittsburgh Post-Gazette,WE NEED A LIVABLE PLANET,,OPINION; Pg. D-2,,261 words,,,"December 2, 2018",ENGLISH,,,PHOTO: Getty Images/iStockphoto:,,,Newspaper,Copyright 2018 P.G. Publishing Co.
,climate,natural,gas,change,billion,report,o'brien,economy,fossil,fuel,major,claim,state,op_ed,California,notice,stun,contrast,world,collide,expansion,need,energize,nov,forum,section,immediately,read,fire,turn,page,discover,plea,business,leader,double,investment,infrastructure,occur,exacerbate,damage,witness,economics,find,economic,perplex,ms,olson,cite,econometric,review,point,growth,"100,000",job,revenue,treasury,result,development,yet,author,omit,discussion,issue,government,friday,eliminate,percent,nation,gross,domestic,product,2100,translate,annual,loss,hundred,dollar,current,gdp,many,effect,describe,overwhelm,positive,gain,young,person,agree,stop,burn,different,kind,future,build,compatible,robust,livable,planet
,6,5,5,4,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"May 25, 2018 Friday",45 of 308 DOCUMENTS,Pittsburgh Post-Gazette,LOCAL CLIMATE ACTION; ENERGY EFFICIENCY TO REDUCE POLLUTION IS GOOD POLICY,,EDITORIAL; Pg. A-12,,496 words,,,"May 25, 2018",ENGLISH,,,,,,Newspaper,Copyright 2018 P.G. Publishing Co.
,city,energy,mayor,use,goal,half,transportation,good,Climate_Action_Plan,jargon,save,water,plan,business,target,may,government,100,percent,fleet,work,effort,reduce,example,message,office,2015,bill,home,change,sign,climate,agreement,accord,United_States,approve,tuesday,week,council,let,less,stuff,money,help,clean,air,third,version,2008,form,input,organization,stake,laudable,reach,2030,shoot,high,expect,citywide,much,cut,emission,zero,waste,seem,controllable,renewable,run,without,fossil,fuel,comprehension,bullet,point,prioritize,action,build,foundation,future,success,scalable,educational,achievable,free,bear,close,inspection,electric,power,part,mix,highly,unlikely,coal,natural,gas,disappear,electricity
,7,6,5,4,4,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"November 29, 2018 Thursday",48 of 308 DOCUMENTS,Pittsburgh Post-Gazette,GROUP PETITIONS PA. TO CUT EMISSIONS; CAP-AND-TRADE ALSO TO HELP STATE BUDGET,"Laura Legere, Harrisburg Bureau",BUSINESS; Pg. D-1,,1056 words,,,"November 30, 2018",ENGLISH,,,PHOTO: Darrell Sapp/Post-Gazette: The Beaver Valley Nuclear Plant in Shippingport.,,,Newspaper,Copyright 2018 P.G. Publishing Co.
,state,Pennsylvania,petition,gas,program,emission,greenhouse,law,cap_and_trade,business,government,board,include,change,action,create,climate,plant,make,environmental,reduce,pollution,national,coal,natural,propose,regulation,commonwealth,industry,proposal,company,allowance,price,rule,court,adopt,economy,decade,lead,constitution,level,limit,carbon,dioxide,major,new,international,rise,broad,drive,oil,path,necessary,avoid,petitioner,write,nuclear,support,need,take,director,case,power,approach,cap,start,base,cover,thing,percent,design,high,keep,legal,process,reject,member,decision,effort,ask,present,rule_making,Clean_Air_Council,Environmental_Protection,Environmental_Rights_Amendment,market_based,Environmental_Quality_Board,pennsylvania,lawyer,faith,group,local,gradually,eventually,eliminate,large,source,across,next
,12,11,10,9,6,6,5,5,5,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
"July 10, 2018 Tuesday",58 of 308 DOCUMENTS,Pittsburgh Post-Gazette,"AFTER DEFEATING POLIO, SALK TRIED SAVING THE WORLD FROM HUMANS",David Templeton Pittsburgh Post-Gazette,MAGAZINE; Pg. D-1,,1176 words,,,"July 10, 2018",ENGLISH,,,"PHOTO: The Salk Institute: Jonathan Salk, left, with his father, the late Jonas Salk, at the Salk Institute, La Jolla, Calif., in 1981. PHOTO: ""A New Reality: Human Evolution for a Sustainable Future"" by Jonas Salk and his son Jonathan has gotten an update.",,,Newspaper,Copyright 2018 P.G. Publishing Co.
,population,book,growth,develop,problem,change,resource,world,human,curve,point,nation,Jonas_Salk,help,planet,write,page,people,rather,think,save,son,academic,publish,attitude,behavior,describe,message,political,climate,matter,current,dr.,salk,different,slow,base,inflection,already,rate,condition,competition,exploitation,cooperation,notable,solve,vaccine,polio,way,researcher,focus,father,reality,sustainable,future,graphic,sigmoid,system,add,increase,we,threaten,care,health,state,forward,presentation,text,leave,right,1970,accessible,mathematical,reach,decline,billion,largely,excess,pollution,continue,independence,education,scientist,slower,lead,issue,environmental,acid,rain,good,enough,well_being,Salk,historic,quit,later,life,outline,overpopulation
,16,14,13,7,7,6,6,5,5,5,5,5,5,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1
"January 21, 2018 Sunday",59 of 308 DOCUMENTS,Pittsburgh Post-Gazette,2DO,Pittsburgh Post-Gazette,MAGAZINE; Pg. E-2,,529 words,,,"January 21, 2018",ENGLISH,,,"PHOTO: Bjorn Bertheussen: Conductor Rafael Payare. PHOTO: Jensen Walker: Former Vice President Al Gore gives his updated presentation on climate change in the film ""An Inconvenient Sequel: Truth to Power."" PHOTO: Marc Nieson, author and co-curator of the Free Association Reading Series.",,,Newspaper,Copyright 2018 P.G. Publishing Co.
,p.m.,music,free,film,screen,ave,series,admission,information,open,sunday,Asylum,North_Side,word,city,w.,north,p.m,feature,registration,require,www.alphabetcity.org,tuesday,present,concert,ensemble,perform,wednesday,university,human,feb,show,friday,play,st,love,saturday,City,today,cellar,reading,take,place,alphabet,premiere,installment,new,read,without,st.,germain,author,photographer,contributor,buzzfeed,essayist,writer,editor,jazzlive,theater,square,655,penn,showcase,region,finest,jazz,musician,www.trustarts.org,chamber,pittsburgh,documentary,500,dulcimer,erhu,banjo,vocal,live,suggest,donation,museum,box,office,gallery,view,info,www.chambermusicpittsburgh.org,duquesne,rights,age,continue,room,105,campus,week,inconvenient,sequel,truth,write
,9,7,5,5,4,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"October 27, 2018 Saturday",72 of 308 DOCUMENTS,Pittsburgh Post-Gazette,ENVIRONMENT NEEDS EXPERIENCED PROFESSIONALS,,OPINION; Pg. WB-2,,707 words,,,"October 27, 2018",ENGLISH,,,,,,Newspaper,Copyright 2018 P.G. Publishing Co.
,child,tax,need,county,environment,make,decision,advice,life,support,use,reschenthaler,district,climate,change,professional,good,future,investment,retirement,fund,early,modest,sale,value,mr.,experience,president,businessman,believe,business,critical,seek,educated,respect,show,work,proposal,learn,nutrition,program,increase,invest,school,later,adult,certainly,help,develop,healthy,seem,workforce,young,people,extra,organization,vote,nov,letter,congressional,bear,14th,Allegheny_County,after_school,well_educated,for_profit,Westmoreland_County,Peters,much,grow,concern,cause,effect,scientist,research,field,give,warning,direction,matter,may,hold,trump,card,protect,run,horizon,upon,leak,sink,electrician,new,roof,doctor,politician,declare,bankruptcy,move,another
,9,6,5,5,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"December 27, 2018 Thursday",73 of 308 DOCUMENTS,Pittsburgh Post-Gazette,"AGREE ON A WALL; AMERICANS WANT CONSENSUS, NOT PARTISAN PREENING",,OPINION; Pg. A-8,,570 words,,,"December 27, 2018",ENGLISH,,,"PHOTO: Evan Vucci/AP: President Donald Trump, pictured in front of a border wall prototype in San Diego on March 13, may have to compromise to achieve border security.",,,Newspaper,Copyright 2018 P.G. Publishing Co.
,border,go,wall,big,president,party,2020,consensus,climate,change,national,vote,need,politics,House,Democratic_Party,democrat,problem,young,people,country,tell,gun,violence,immigration,solution,past,americans,thing,intend,try,lot,government,barrier,security,may,think,good,electoral,California,Dream_Act,America,Mexico,Southern,approach,switch,representative,majority,mean,powerful,temptation,play,oppositional,role,aim,define,election,rather,solving,member,accord,talk,across,behind,platform,alone,imply,phrase,favor,fester,worsen,involve,rise,federal,debt,many,phony,political,preen,camera,democratic,unlike,republican,repeal,obamacare,meaningless,floor,multiple,occasion,fail,engineer,replacement,health,care,policy,expect,power,determine,investigation
,8,7,7,6,6,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"January 6, 2018 Saturday",74 of 308 DOCUMENTS,Pittsburgh Post-Gazette,CLIMATE SOLUTIONS,"DANA SILER, Squirrel Hill",EDITORIAL; LETTERS TO THE EDITOR; Pg. A-6,,185 words,,,"January 8, 2018",ENGLISH,,,,,,Newspaper,Copyright 2018 P.G. Publishing Co.
,climate,president,weather,anger,sadden,trend,scientist,emission,fossil,fuel,hope,work,help,back,Climate_Solutions_Caucus,read,article,tweet,conflate,cold,dec.,trump,global,warming,weekend,gleeful,misunderstanding,science,blip,percent,agree,change,due,human,greenhouse,gas,action,take,leave,dismantling,install,insider,instead,resolve,despair,act,bipartisan,give,republican,democratic,member,legislation,carbon,fee,dividend,we,reduce,tax,mine,port,proceed,rebate,utility,bill,let,together,new,put,world,stable,path,East_Could_Use_Some,short_term,long_term,Paris_Accord,Clean_Power_Plan,EPA
,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"December 13, 2018 Thursday",78 of 308 DOCUMENTS,Pittsburgh Post-Gazette,AMERICA MUST TAKE ON CLIMATE CHANGE,,OPINION; Pg. A-8,,717 words,,,"December 13, 2018",ENGLISH,,,,,,Newspaper,Copyright 2018 P.G. Publishing Co.
